Date,T_Avg,RH,RR
01-Sep-2015,28.4166666666667,64.8333333333333,0
01-Oct-2015,29.5129032258065,61.8064516129032,1.2
01-Nov-2015,28.7933333333333,75.2333333333333,12.66
01-Dec-2015,27.8258064516129,79.1612903225806,18.7375
01-Jan-2016,24.5,82.9677419354839,14.59375
01-Feb-2016,27.3275862068966,84.4827586206897,24.5809523809524
01-Mar-2016,28.8045454545455,80.4545454545455,11.2809523809524
01-Apr-2016,28.67,79.2333333333333,15.04
01-May-2016,28.4741935483871,80.9032258064516,14.1066666666667
01-Jun-2016,28.05,77.6333333333333,18.9230769230769
01-Jul-2016,27.7290322580645,79.4838709677419,10.1733333333333
01-Aug-2016,27.7225806451613,76.8387096774194,10.7125
01-Sep-2016,27.91,78.3,19.9882352941176
01-Oct-2016,31.1258064516129,80.6129032258064,16.21
01-Nov-2016,27.7433333333333,80.0666666666667,21.1058823529412
01-Dec-2016,27.6967741935484,76.4193548387097,8.475
01-Jan-2017,27.6838709677419,76.6451612903226,11.2631578947368
01-Feb-2017,26.4535714285714,84.6785714285714,18.584
01-Mar-2017,27.2290322580645,81.4516129032258,19.7705882352941
01-Apr-2017,27.44,80.4666666666667,27.05
01-May-2017,28.148275862069,77.8965517241379,10.7714285714286
01-Jun-2017,27.9913043478261,77.2608695652174,12.95
01-Jul-2017,27.8483870967742,72.5333333333333,1.24
01-Aug-2017,27.9483870967742,68.4838709677419,4.36
01-Sep-2017,28.52,69.5172413793103,1.7
01-Oct-2017,28.0516129032258,76.5806451612903,15.1235294117647
01-Nov-2017,27.6266666666667,79.1333333333333,10.347619047619
01-Dec-2017,27.7258064516129,76.0322580645161,17.64
01-Jan-2018,27.2870967741935,76.258064516129,8.23913043478261
01-Feb-2018,26.7214285714286,84.0714285714286,15.8166666666667
01-Mar-2018,27.2838709677419,81.2903225806452,7.432
01-Apr-2018,27.78,80.1034482758621,17.2157894736842
01-May-2018,28.3387096774194,75.4838709677419,7.15714285714286
01-Jun-2018,28.0066666666667,75.1666666666667,7.5
01-Jul-2018,27.541935483871,66.0322580645161,0.733333333333333
01-Aug-2018,27.841935483871,64.1290322580645,11.5
01-Sep-2018,28.6633333333333,61.4666666666667,4.95
01-Oct-2018,29.0548387096774,65.0333333333333,22.1166666666667
01-Nov-2018,27.9833333333333,75.6666666666667,18.5736842105263
01-Dec-2018,27.8870967741935,74.3225806451613,9.10588235294118
01-Jan-2019,28.2096774193548,80.4193548387097,13.6962962962963
01-Feb-2019,28.525,80.1071428571429,11.4947368421053
01-Mar-2019,28.2290322580645,79.0967741935484,12.0035714285714
01-Apr-2019,29.11,78.7666666666667,6.375
01-May-2019,29.7161290322581,74.3225806451613,2.12142857142857
01-Jun-2019,29.2133333333333,74.0666666666667,0.0555555555555556
01-Jul-2019,28.6193548387097,71.0645161290323,0
01-Aug-2019,28.2387096774194,71.6129032258064,0
01-Sep-2019,28.76,71.0333333333333,0
01-Oct-2019,29.45,71.3666666666667,0.111111111111111
01-Nov-2019,29.57,72.5666666666667,5.23076923076923
01-Dec-2019,28.5967741935484,79.7096774193548,15.6285714285714
01-Jan-2020,27.8774193548387,83.0645161290323,25.6296296296296
01-Feb-2020,27.6703703703704,84.0740740740741,41.728
01-Mar-2020,28.5612903225806,79.8387096774194,9.59565217391304
01-Apr-2020,28.9233333333333,79.0333333333333,11.425
01-May-2020,29.4806451612903,76.1935483870968,3.6
01-Jun-2020,29.4413793103448,74.3448275862069,1.31875
01-Jul-2020,28.6193548387097,72.6451612903226,0.75625
01-Aug-2020,28.9161290322581,71.7096774193548,5.31578947368421
01-Sep-2020,29.5411764705882,68,0.433333333333333
01-Oct-2020,28.8129032258064,74.2258064516129,9.46818181818182
01-Nov-2020,28.9466666666667,76.1333333333333,3.96818181818182
01-Dec-2020,28.0645161290323,76.0967741935484,7.92352941176471
01-Jan-2021,27.3322580645161,84.4193548387097,12.3111111111111
01-Feb-2021,27.5928571428571,83.9285714285714,21.2181818181818
01-Mar-2021,28.258064516129,82.0645161290323,7.564
01-Apr-2021,28.82,84.2,3.28148148148148
01-May-2021,29.3838709677419,81.7741935483871,13.1421052631579
